"","URL_of_Anchor","Request_URL","URL_Length","having_At_Symbol","Prefix_Suffix","having_Sub_Domain","Result"
"6475",1,-1,-1,1,-1,1,1
"6477",0,1,1,1,-1,-1,1
"6478",-1,-1,-1,1,-1,0,-1
"6479",0,1,1,1,-1,-1,1
"6480",-1,-1,-1,1,-1,0,-1
"6481",0,1,-1,1,-1,-1,1
"6482",-1,1,-1,1,-1,0,-1
"6483",1,1,-1,1,1,0,1
"6486",-1,-1,-1,1,-1,0,-1
"6488",0,1,-1,1,-1,0,1
"6490",1,1,-1,1,-1,-1,1
"6491",0,-1,-1,1,-1,0,-1
"6492",0,1,1,1,-1,1,1
"6493",-1,-1,-1,1,-1,1,-1
"6494",1,1,-1,1,1,1,1
"6495",1,1,-1,1,-1,0,1
"6496",0,1,-1,1,-1,0,-1
"6498",0,1,1,1,-1,-1,1
"6499",1,-1,-1,1,-1,1,1
"6502",-1,-1,-1,-1,-1,1,-1
"6503",0,-1,-1,1,-1,0,-1
"6506",-1,-1,-1,1,-1,0,-1
"6507",0,1,-1,1,-1,1,-1
"6508",0,1,-1,-1,-1,0,-1
"6509",-1,1,-1,1,-1,0,-1
"6510",-1,1,-1,-1,-1,0,-1
"6513",0,-1,1,1,-1,1,1
"6514",1,-1,-1,1,1,0,1
"6515",0,1,-1,-1,-1,1,1
"6516",0,1,1,1,-1,-1,1
"6517",-1,1,-1,1,-1,0,-1
"6519",0,1,1,1,-1,1,1
"6520",-1,-1,1,1,-1,1,-1
"6523",0,1,-1,1,-1,-1,1
"6524",0,1,-1,1,-1,0,1
"6525",-1,1,-1,1,-1,0,-1
"6526",-1,-1,-1,1,-1,1,-1
"6527",0,0,-1,1,-1,0,-1
"6529",0,1,-1,-1,-1,1,1
"6530",1,1,-1,1,1,1,1
"6531",-1,1,-1,1,-1,1,-1
"6532",0,1,-1,1,-1,0,1
"6533",1,-1,-1,1,-1,1,1
"6534",0,1,-1,1,-1,-1,1
"6535",0,-1,-1,1,-1,0,1
"6537",0,-1,-1,1,-1,0,1
"6540",-1,1,1,-1,-1,0,-1
"6542",-1,-1,-1,1,-1,0,-1
"6543",-1,-1,-1,1,-1,0,-1
"6545",1,-1,-1,1,-1,1,1
"6546",0,1,-1,1,-1,0,-1
"6547",0,1,-1,1,-1,1,1
"6548",0,-1,-1,1,-1,0,-1
"6549",1,1,-1,1,1,0,1
"6551",1,-1,-1,-1,1,1,1
"6554",0,1,-1,1,-1,0,1
"6556",1,1,1,1,1,-1,1
"6557",0,-1,-1,1,-1,-1,1
"6560",-1,-1,-1,1,-1,0,-1
"6561",-1,1,1,0,-1,0,-1
"6562",1,1,-1,1,-1,1,1
"6563",0,1,-1,1,-1,1,1
"6564",1,-1,-1,1,1,1,1
"6565",0,1,1,-1,-1,0,1
"6568",-1,-1,-1,1,-1,1,-1
"6570",0,-1,-1,1,-1,0,-1
"6572",0,1,-1,1,-1,1,1
"6573",0,1,-1,1,-1,1,1
"6574",0,-1,-1,1,-1,0,1
"6575",0,1,-1,1,-1,1,1
"6576",-1,1,-1,-1,-1,0,-1
"6577",0,-1,-1,1,-1,0,-1
"6578",-1,1,1,0,-1,0,-1
"6580",-1,-1,-1,1,-1,0,-1
"6581",1,1,-1,1,-1,1,1
"6582",1,1,-1,-1,-1,1,1
"6583",0,1,0,1,-1,0,-1
"6584",0,1,-1,1,-1,1,1
"6585",0,1,1,1,-1,1,-1
"6586",0,1,-1,1,-1,-1,1
"6591",0,-1,-1,1,-1,1,1
"6592",1,1,-1,1,-1,-1,1
"6593",1,1,-1,1,-1,1,1
"6595",0,1,1,1,1,-1,1
"6597",0,1,-1,1,1,1,1
"6598",-1,1,-1,1,-1,0,-1
"6599",-1,1,0,1,-1,1,-1
"6600",0,1,-1,-1,1,1,1
"6603",0,1,-1,1,-1,0,-1
"6604",0,1,-1,1,-1,0,-1
"6605",1,1,-1,1,1,-1,1
"6606",0,1,-1,1,-1,1,1
"6607",-1,-1,-1,1,-1,1,-1
"6608",-1,-1,1,1,-1,0,-1
"6609",0,-1,-1,1,-1,1,1
"6611",0,1,1,1,-1,0,1
"6612",-1,1,-1,1,-1,0,-1
"6614",-1,-1,-1,-1,-1,0,-1
"6615",1,1,-1,-1,-1,-1,1
"6616",0,1,-1,1,-1,1,1
"6617",0,-1,0,1,-1,1,1
"6618",0,-1,-1,1,-1,-1,1
"6619",0,-1,-1,1,-1,0,1
"6620",0,1,-1,1,-1,0,-1
"6623",0,1,1,1,1,-1,1
"6625",-1,1,-1,1,-1,0,-1
"6626",1,-1,-1,1,-1,-1,1
"6627",1,1,-1,1,-1,1,1
"6629",1,1,-1,1,-1,1,1
"6630",1,1,-1,-1,-1,-1,1
"6632",-1,1,-1,1,-1,0,-1
"6633",0,1,-1,1,-1,1,-1
"6634",-1,-1,0,1,-1,0,-1
"6635",1,1,1,1,-1,1,1
"6636",-1,1,-1,1,-1,0,-1
"6637",1,1,-1,1,-1,1,1
"6638",1,0,-1,1,-1,0,1
"6639",0,1,-1,1,-1,-1,1
"6640",-1,-1,-1,-1,-1,0,-1
"6641",1,-1,-1,1,1,1,1
"6642",0,1,-1,1,-1,0,-1
"6644",1,1,-1,1,-1,1,1
"6645",-1,1,-1,1,-1,1,-1
"6646",0,1,-1,-1,-1,0,-1
"6647",-1,1,-1,1,-1,0,-1
"6648",-1,1,-1,-1,-1,0,-1
"6650",-1,1,-1,1,-1,0,-1
"6651",0,1,-1,1,-1,0,-1
"6652",0,-1,-1,1,-1,-1,1
"6656",1,1,-1,1,-1,1,1
"6658",0,-1,-1,1,-1,1,1
"6660",0,1,-1,-1,-1,0,1
"6661",0,1,-1,1,-1,1,1
"6662",-1,-1,-1,1,-1,0,-1
"6663",1,1,-1,1,-1,1,1
"6664",0,-1,-1,1,-1,1,1
"6665",0,1,1,1,-1,0,1
"6666",0,-1,-1,1,-1,0,1
"6669",-1,1,1,1,-1,0,-1
"6670",0,1,1,1,-1,0,1
"6671",0,1,1,1,-1,1,-1
"6672",0,1,-1,1,-1,1,1
"6673",0,1,-1,1,-1,1,1
"6674",1,1,-1,1,-1,1,1
"6675",-1,0,-1,1,-1,1,-1
"6676",1,1,-1,1,-1,1,1
"6677",-1,-1,-1,-1,-1,0,-1
"6678",-1,-1,-1,1,-1,1,-1
"6679",0,1,-1,1,-1,1,-1
"6680",0,1,-1,1,-1,0,-1
"6681",0,-1,-1,1,-1,0,-1
"6682",-1,1,-1,1,-1,0,-1
"6683",-1,-1,-1,1,-1,1,-1
"6685",0,1,-1,1,-1,1,1
"6686",-1,-1,-1,1,-1,1,-1
"6687",-1,-1,-1,1,-1,0,-1
"6689",0,1,-1,1,-1,1,1
"6692",0,1,-1,1,-1,0,1
"6695",-1,-1,-1,1,-1,0,-1
"6696",1,1,-1,-1,1,0,1
"6699",-1,-1,-1,1,-1,0,-1
"6700",1,1,-1,-1,1,1,1
"6702",0,1,-1,1,-1,1,1
"6704",-1,1,1,1,-1,0,-1
"6705",-1,1,1,1,-1,0,-1
"6707",0,-1,-1,-1,-1,1,1
"6708",0,1,-1,0,-1,1,1
"6710",0,1,0,1,-1,0,1
"6711",-1,-1,-1,-1,0,1,-1
"6713",1,1,-1,-1,-1,0,1
"6714",0,-1,0,-1,-1,0,1
"6715",0,-1,-1,-1,-1,0,-1
"6716",-1,1,-1,1,-1,0,-1
"6718",0,1,-1,1,0,0,-1
"6719",1,1,-1,1,-1,1,1
"6720",0,1,-1,-1,0,1,1
"6722",1,1,-1,1,-1,1,1
"6724",1,1,1,1,1,1,1
"6725",-1,1,-1,1,-1,1,-1
"6726",0,1,-1,1,-1,1,1
"6727",0,-1,-1,1,-1,0,1
"6728",1,1,-1,1,1,0,1
"6729",0,1,-1,1,-1,0,-1
"6730",1,-1,-1,1,1,0,1
"6731",0,1,1,1,-1,1,1
"6732",-1,1,-1,1,-1,0,-1
"6733",-1,1,1,-1,-1,1,-1
"6734",0,1,1,1,1,0,1
"6735",1,1,1,1,-1,1,1
"6737",0,1,-1,1,-1,0,1
"6738",0,1,1,-1,1,1,1
"6739",0,1,1,1,1,1,1
"6740",-1,-1,1,1,-1,1,-1
"6741",0,1,1,-1,-1,1,1
"6742",-1,-1,-1,1,-1,0,-1
"6745",0,-1,-1,1,-1,1,1
"6746",0,-1,-1,1,-1,0,-1
"6748",-1,-1,-1,-1,-1,0,-1
"6750",0,1,-1,1,-1,0,-1
"6751",-1,-1,-1,1,-1,0,-1
"6753",0,1,-1,1,-1,0,1
"6754",0,1,-1,1,-1,1,-1
"6755",0,1,1,1,-1,1,-1
"6756",1,1,-1,1,-1,0,1
"6758",0,1,-1,1,-1,0,1
"6759",-1,-1,-1,1,-1,0,-1
"6760",0,1,-1,-1,-1,0,1
"6762",0,-1,-1,1,-1,0,1
"6763",0,-1,-1,1,-1,0,-1
"6764",1,-1,-1,1,-1,0,-1
"6765",-1,-1,-1,1,-1,0,-1
"6766",0,-1,-1,1,-1,0,-1
"6767",0,1,-1,1,-1,0,1
"6768",0,1,-1,1,1,0,1
"6770",0,1,-1,1,-1,0,-1
"6773",0,1,-1,1,-1,0,-1
"6774",0,1,-1,1,-1,0,1
"6775",-1,-1,-1,1,-1,0,-1
"6779",0,-1,-1,1,-1,1,1
"6781",0,1,-1,1,1,0,1
"6782",0,1,-1,-1,-1,0,1
"6783",-1,1,-1,1,-1,0,-1
"6784",0,1,-1,1,1,0,1
"6785",-1,-1,-1,1,-1,0,-1
"6787",0,1,1,1,-1,1,1
"6788",0,1,1,1,-1,0,1
"6789",0,1,1,1,1,0,1
"6790",0,-1,1,-1,-1,0,1
"6792",0,1,-1,1,-1,0,-1
"6794",0,-1,-1,1,0,0,1
"6795",-1,-1,-1,1,-1,1,-1
"6796",-1,-1,1,-1,-1,-1,-1
"6798",0,1,0,0,-1,-1,-1
"6799",0,-1,-1,1,-1,0,1
"6801",1,1,1,-1,1,0,1
"6802",1,1,-1,1,-1,1,1
"6803",0,1,-1,1,-1,0,1
"6805",1,1,-1,1,-1,1,1
"6806",0,-1,-1,1,-1,-1,-1
"6808",1,1,-1,1,-1,1,1
"6809",0,1,-1,1,-1,1,1
"6810",0,1,-1,-1,-1,1,1
"6811",0,1,-1,1,-1,0,1
"6812",0,-1,-1,1,-1,0,1
"6813",1,-1,-1,1,1,1,1
"6815",-1,1,1,1,-1,-1,-1
"6816",1,1,-1,1,-1,-1,-1
"6817",-1,-1,-1,1,-1,-1,-1
"6819",0,-1,-1,1,-1,1,1
"6820",0,1,-1,1,-1,-1,-1
"6821",-1,-1,-1,1,-1,0,-1
"6822",-1,-1,-1,1,-1,1,-1
"6824",0,-1,-1,1,-1,0,-1
"6825",0,1,-1,1,-1,0,-1
"6826",1,1,1,1,-1,0,1
"6827",0,-1,-1,1,-1,0,1
"6829",0,1,-1,1,-1,0,1
"6830",1,1,-1,1,-1,1,1
"6832",0,-1,-1,-1,-1,1,-1
"6833",0,-1,-1,1,-1,0,-1
"6834",0,1,-1,-1,-1,0,1
"6835",-1,1,-1,1,-1,0,-1
"6836",0,1,-1,1,-1,0,1
"6838",-1,-1,-1,1,-1,-1,-1
"6839",1,1,-1,1,-1,1,1
"6840",1,0,1,1,1,0,1
"6841",-1,1,1,1,-1,1,-1
"6844",1,-1,-1,1,-1,1,1
"6845",0,-1,-1,1,-1,-1,-1
"6847",0,1,-1,1,-1,0,1
"6848",-1,-1,-1,-1,-1,1,-1
"6849",0,1,-1,1,-1,1,1
"6850",-1,1,-1,-1,-1,0,-1
"6851",-1,1,-1,-1,-1,1,1
"6853",0,1,-1,1,-1,1,1
"6855",0,1,1,1,-1,0,1
"6856",0,1,-1,1,-1,0,-1
"6857",0,1,-1,1,-1,1,-1
"6858",-1,1,1,-1,-1,0,-1
"6859",1,1,-1,1,-1,1,1
"6862",1,1,-1,-1,1,1,1
"6864",0,1,-1,-1,-1,0,-1
"6865",0,1,-1,1,-1,1,1
"6866",0,1,1,1,-1,1,1
"6867",0,-1,-1,1,-1,0,-1
"6870",-1,1,-1,-1,-1,0,-1
"6871",1,1,-1,1,-1,1,1
"6873",-1,1,-1,1,-1,0,-1
"6874",-1,-1,-1,1,-1,0,-1
"6875",-1,1,1,1,-1,0,-1
"6876",0,1,-1,1,-1,0,-1
"6879",-1,-1,-1,1,-1,0,-1
"6880",0,-1,-1,1,-1,0,-1
"6881",1,-1,-1,1,-1,1,1
"6882",0,1,-1,-1,-1,1,1
"6883",1,1,1,1,-1,0,1
"6884",0,-1,-1,-1,-1,0,-1
"6885",0,1,-1,1,-1,-1,1
"6886",-1,-1,-1,-1,-1,0,-1
"6887",-1,0,-1,1,-1,0,-1
"6888",-1,1,1,-1,-1,0,-1
"6890",0,-1,-1,-1,-1,0,-1
"6891",0,1,-1,1,-1,1,1
"6892",-1,0,-1,1,-1,0,-1
"6894",0,1,-1,1,-1,-1,1
"6896",0,1,1,1,-1,-1,1
"6897",0,-1,-1,-1,1,-1,1
"6898",0,1,-1,1,-1,0,1
"6899",-1,-1,-1,1,-1,0,-1
"6900",1,-1,-1,1,-1,1,1
"6901",0,-1,-1,1,-1,1,-1
"6903",0,1,0,1,-1,0,-1
"6904",1,1,-1,-1,1,1,1
"6905",-1,1,-1,1,-1,1,-1
"6906",0,1,1,1,-1,1,-1
"6907",-1,1,-1,1,-1,1,-1
"6908",0,1,-1,1,-1,0,1
"6909",0,1,-1,1,-1,1,1
"6910",1,1,-1,1,-1,1,1
"6913",-1,-1,-1,1,-1,0,-1
"6914",0,1,-1,1,-1,-1,1
"6915",1,1,-1,1,-1,1,1
"6916",0,-1,-1,1,-1,1,1
"6917",1,-1,-1,1,-1,1,1
"6918",0,1,-1,1,-1,-1,1
"6924",1,1,-1,1,-1,1,1
"6925",-1,1,-1,1,-1,0,-1
"6928",0,-1,-1,1,-1,-1,1
"6929",-1,1,-1,-1,-1,0,-1
"6931",0,-1,-1,1,1,0,1
"6932",-1,-1,-1,1,-1,1,-1
"6933",-1,1,-1,-1,0,0,-1
"6934",0,1,-1,1,1,-1,1
"6935",-1,-1,-1,1,-1,0,-1
"6936",1,1,-1,-1,-1,1,1
"6939",0,1,-1,1,-1,0,-1
"6940",-1,-1,0,-1,-1,0,-1
"6943",0,-1,-1,1,-1,0,-1
"6945",1,-1,-1,1,1,1,1
"6946",0,-1,-1,1,-1,0,-1
"6948",0,1,-1,1,-1,0,1
"6952",0,1,-1,1,-1,1,1
"6953",0,1,1,1,-1,0,-1
"6956",1,-1,-1,1,-1,1,1
"6958",0,-1,-1,1,-1,0,-1
"6959",1,-1,-1,1,-1,1,1
"6960",1,1,1,1,-1,-1,1
"6961",-1,-1,-1,1,-1,0,-1
"6963",0,1,-1,1,-1,1,1
"6964",0,1,-1,1,-1,1,1
"6965",1,1,-1,1,1,1,1
"6966",-1,1,1,1,-1,0,-1
"6967",1,1,-1,-1,-1,0,1
"6968",0,-1,-1,1,-1,0,-1
"6969",0,-1,-1,1,-1,0,1
"6970",0,-1,-1,1,-1,0,1
"6974",-1,1,1,1,-1,0,-1
"6975",0,1,-1,1,-1,0,-1
"6977",0,-1,-1,-1,-1,0,1
"6979",-1,-1,-1,0,-1,0,-1
"6980",0,-1,-1,0,-1,-1,1
"6981",0,1,-1,-1,-1,-1,1
"6982",0,1,1,1,-1,-1,1
"6985",0,-1,-1,-1,1,1,1
"6986",0,1,0,-1,-1,0,1
"6988",0,-1,-1,1,-1,0,-1
"6991",0,1,-1,1,-1,1,1
"6993",0,1,-1,1,-1,0,-1
"6994",1,-1,-1,1,1,1,1
"6995",0,-1,-1,1,1,1,1
"6996",0,-1,-1,1,-1,0,-1
"6997",-1,-1,-1,1,-1,0,-1
"6998",-1,-1,-1,1,-1,0,-1
"7001",1,-1,-1,1,1,1,1
"7002",0,1,-1,1,-1,1,1
"7003",0,-1,-1,1,1,0,1
"7004",1,1,1,1,-1,0,1
"7005",0,0,-1,1,-1,-1,1
"7006",-1,1,-1,1,-1,0,-1
"7007",0,0,-1,1,-1,0,1
"7008",1,-1,-1,-1,1,1,1
"7009",1,1,-1,1,1,-1,1
"7010",0,-1,-1,1,0,0,-1
"7012",-1,1,-1,-1,-1,0,-1
"7014",-1,-1,-1,1,-1,0,-1
"7015",-1,1,-1,-1,-1,0,-1
"7016",0,1,-1,1,-1,1,1
"7017",-1,-1,-1,1,-1,0,-1
"7018",0,-1,-1,1,-1,0,1
"7021",0,1,-1,1,-1,0,-1
"7023",1,-1,-1,-1,-1,-1,1
"7024",0,1,-1,1,-1,0,-1
"7026",-1,-1,-1,1,-1,0,-1
"7027",0,-1,1,-1,-1,-1,1
"7028",-1,-1,-1,1,-1,0,-1
"7029",1,-1,1,1,-1,-1,1
"7030",-1,-1,-1,-1,-1,0,-1
"7031",1,-1,-1,1,-1,1,1
"7032",-1,-1,-1,1,-1,0,-1
"7035",0,1,-1,1,1,-1,1
"7037",-1,-1,-1,1,-1,0,-1
"7038",1,1,-1,1,-1,0,1
"7040",-1,1,1,1,-1,-1,-1
"7041",0,-1,0,1,-1,0,-1
"7042",0,1,-1,1,-1,1,1
"7044",0,-1,-1,1,1,0,1
"7045",0,-1,-1,1,-1,1,1
"7046",0,-1,-1,1,-1,-1,-1
"7048",0,-1,-1,1,-1,1,-1
"7050",1,-1,-1,-1,-1,-1,1
"7051",0,1,-1,1,-1,0,1
"7053",1,1,-1,1,-1,-1,1
"7054",0,1,-1,1,-1,-1,-1
"7055",-1,-1,1,1,-1,-1,-1
"7056",1,-1,-1,1,-1,1,1
"7057",0,1,-1,1,-1,-1,1
"7060",0,-1,-1,1,-1,-1,-1
"7061",0,-1,-1,-1,-1,1,-1
"7063",0,-1,-1,1,-1,1,1
"7064",1,1,-1,1,1,-1,1
"7065",-1,1,-1,1,-1,1,-1
"7066",0,-1,-1,1,-1,0,-1
"7067",1,1,-1,1,-1,1,1
"7068",1,-1,-1,1,-1,1,1
"7072",0,1,-1,1,1,1,1
"7074",0,0,1,1,-1,-1,1
"7075",0,-1,-1,-1,-1,0,-1
"7076",0,-1,-1,1,-1,1,1
"7078",0,1,-1,1,1,1,1
"7079",-1,1,-1,-1,-1,0,-1
"7080",1,0,-1,1,1,-1,1
"7083",-1,-1,-1,1,-1,1,-1
"7084",1,1,-1,-1,-1,0,1
"7087",1,1,-1,1,-1,0,1
"7088",-1,1,1,-1,-1,-1,-1
"7089",1,1,-1,1,-1,1,1
"7090",0,1,-1,1,-1,1,-1
"7092",0,1,1,1,-1,0,1
"7094",-1,-1,-1,1,-1,1,-1
"7095",0,1,-1,1,0,0,1
"7097",-1,1,-1,1,-1,1,-1
"7098",0,1,-1,1,0,0,-1
"7099",-1,1,-1,1,-1,0,-1
"7100",0,1,1,1,-1,1,1
"7101",0,1,1,1,-1,1,1
"7103",0,-1,-1,1,-1,1,1
"7105",0,1,-1,-1,1,1,1
"7107",0,-1,-1,1,-1,-1,1
"7112",0,-1,-1,1,-1,-1,1
"7114",1,1,-1,-1,-1,1,1
"7115",1,-1,-1,1,-1,-1,1
"7116",1,1,-1,1,-1,1,1
"7119",-1,1,-1,0,-1,0,-1
"7121",0,1,-1,1,-1,1,1
"7122",0,1,-1,-1,-1,-1,1
"7123",-1,-1,-1,1,-1,0,-1
"7124",0,1,-1,1,-1,-1,1
"7126",0,-1,-1,1,-1,0,-1
"7127",0,1,0,1,-1,1,1
"7129",1,1,-1,1,-1,1,1
"7131",0,1,-1,-1,-1,1,1
"7132",0,-1,-1,-1,-1,0,-1
"7133",-1,-1,-1,1,-1,0,-1
"7135",0,-1,-1,1,1,0,1
"7137",-1,1,-1,1,-1,0,-1
"7138",1,1,-1,1,-1,1,1
"7140",0,-1,-1,1,-1,0,1
"7141",0,1,-1,1,-1,-1,1
"7142",1,-1,-1,1,1,-1,1
"7143",0,0,-1,-1,-1,0,-1
"7144",1,1,1,-1,1,0,1
"7145",0,1,-1,1,-1,0,1
"7148",-1,-1,1,-1,-1,0,-1
"7149",0,-1,-1,1,-1,1,1
"7150",0,1,0,-1,-1,0,-1
"7151",0,1,-1,1,-1,0,1
"7153",0,1,-1,1,-1,0,1
"7154",-1,1,1,-1,-1,1,-1
"7155",0,-1,-1,1,-1,0,1
"7156",-1,-1,-1,-1,-1,0,-1
"7157",1,1,1,1,1,-1,1
"7159",0,-1,-1,1,-1,1,1
"7160",-1,-1,-1,1,-1,0,-1
"7161",-1,1,-1,1,-1,0,-1
"7166",1,1,-1,1,1,1,1
"7169",0,1,-1,1,-1,1,1
"7170",1,1,-1,1,-1,1,1
"7171",1,1,-1,-1,1,1,1
"7172",0,-1,-1,1,-1,0,-1
"7175",1,1,-1,1,-1,0,1
"7177",0,1,-1,1,-1,-1,1
"7178",-1,1,1,1,-1,0,-1
"7179",-1,1,-1,1,-1,1,-1
"7183",0,1,-1,-1,-1,0,-1
"7187",0,1,-1,1,-1,1,1
"7188",1,1,-1,1,-1,1,1
"7189",0,-1,-1,1,-1,0,1
"7190",1,-1,-1,1,-1,1,1
"7192",0,1,-1,-1,-1,-1,1
"7193",0,-1,-1,0,-1,0,-1
"7194",1,1,1,-1,-1,0,1
"7196",1,1,-1,1,-1,0,1
"7197",-1,1,-1,1,-1,1,-1
"7199",0,1,-1,1,-1,1,1
"7202",-1,-1,-1,1,-1,1,-1
"7204",0,-1,-1,1,-1,1,1
"7206",-1,1,-1,1,-1,-1,-1
"7209",1,1,-1,1,1,1,1
"7211",1,0,-1,1,-1,1,1
"7212",0,1,-1,1,-1,0,-1
"7213",0,1,-1,1,-1,-1,1
"7214",0,1,-1,1,1,0,1
"7215",1,1,-1,1,1,1,1
"7216",0,1,-1,1,1,1,1
"7217",-1,1,-1,1,-1,1,-1
"7219",0,-1,-1,1,-1,-1,-1
"7220",0,1,-1,1,-1,-1,1
"7223",-1,1,-1,1,-1,0,-1
"7224",0,-1,0,1,-1,0,-1
"7227",-1,1,-1,-1,-1,0,-1
"7228",0,1,-1,1,1,1,1
"7229",0,1,-1,1,-1,0,-1
"7231",-1,-1,-1,1,-1,0,-1
"7232",-1,-1,-1,1,-1,0,-1
"7233",-1,1,1,1,1,1,1
"7234",1,-1,-1,-1,-1,1,1
"7236",0,1,-1,1,-1,0,-1
"7237",1,1,1,1,-1,1,1
"7240",1,1,-1,1,1,1,1
"7241",-1,-1,-1,-1,-1,1,-1
"7242",0,-1,-1,1,-1,0,-1
"7243",-1,-1,-1,-1,-1,0,-1
"7247",0,1,-1,1,1,0,1
"7248",-1,-1,-1,1,-1,1,-1
"7249",0,-1,1,-1,1,1,1
"7250",0,-1,-1,1,-1,0,1
"7251",1,-1,-1,1,-1,1,-1
"7252",-1,-1,-1,1,-1,0,-1
"7253",-1,1,-1,1,-1,0,-1
"7254",0,-1,1,-1,1,1,1
"7256",-1,1,-1,1,-1,0,-1
"7259",0,1,-1,1,-1,0,-1
"7260",-1,1,1,1,-1,1,-1
"7261",-1,-1,-1,-1,-1,0,-1
"7263",-1,1,-1,1,-1,0,-1
"7264",0,0,-1,1,-1,1,1
"7268",-1,1,-1,1,-1,0,-1
"7269",0,-1,-1,1,-1,0,-1
"7271",0,-1,-1,1,-1,-1,-1
"7272",0,1,-1,1,-1,-1,1
"7273",0,1,1,1,0,1,1
"7274",0,-1,-1,1,-1,-1,-1
"7275",0,-1,-1,1,-1,-1,-1
"7276",-1,-1,-1,1,-1,1,-1
"7277",0,1,-1,1,-1,1,1
"7279",0,1,1,1,-1,1,-1
"7280",-1,1,-1,1,-1,-1,-1
"7281",1,1,-1,1,1,1,1
"7282",-1,-1,-1,1,-1,-1,-1
"7283",0,-1,-1,1,-1,1,1
"7284",0,1,1,1,-1,0,1
"7285",-1,1,-1,-1,-1,1,-1
"7286",0,-1,-1,1,-1,-1,1
"7288",0,1,1,1,-1,-1,1
"7289",-1,-1,1,1,-1,0,-1
"7292",0,1,-1,1,1,-1,1
"7293",0,1,1,1,1,1,1
"7294",1,-1,-1,1,-1,1,1
"7295",0,1,-1,1,-1,1,1
"7299",1,1,-1,1,-1,1,1
"7300",1,1,-1,1,1,1,1
"7301",0,1,-1,1,0,1,1
"7303",0,1,-1,-1,-1,1,1
"7305",0,-1,-1,1,-1,1,1
"7306",1,1,-1,1,-1,0,1
"7307",0,1,-1,1,-1,0,-1
"7308",-1,1,-1,1,-1,0,-1
"7310",-1,1,1,1,-1,0,-1
"7311",0,-1,-1,1,-1,1,1
"7316",1,1,-1,1,1,1,1
"7317",0,-1,-1,1,-1,1,1
"7319",0,1,-1,1,-1,1,-1
"7321",0,1,-1,1,1,-1,1
"7323",0,-1,-1,1,-1,1,1
"7325",0,-1,-1,1,-1,0,-1
"7326",-1,1,1,1,-1,1,-1
"7327",0,1,-1,1,-1,1,1
"7328",-1,1,1,1,-1,0,-1
"7329",0,1,-1,1,-1,1,1
"7333",0,1,-1,1,1,1,1
"7337",-1,-1,-1,1,-1,0,-1
"7338",1,-1,-1,-1,1,1,1
"7339",0,1,-1,-1,-1,0,1
"7341",0,-1,-1,1,-1,1,1
"7342",1,1,-1,-1,1,1,1
"7343",1,1,1,1,-1,1,1
"7344",-1,1,1,1,-1,0,-1
"7346",0,-1,1,-1,-1,0,1
"7347",0,-1,0,1,-1,1,-1
"7349",-1,-1,-1,-1,-1,0,-1
"7354",-1,1,1,1,-1,0,-1
"7356",0,1,-1,1,-1,0,-1
"7358",0,1,-1,1,-1,0,-1
"7359",0,-1,-1,1,-1,0,-1
"7362",-1,0,-1,1,-1,0,-1
"7363",-1,1,-1,1,-1,0,-1
"7364",-1,1,-1,-1,-1,0,-1
"7365",0,1,1,1,1,0,1
"7368",1,1,-1,1,-1,1,1
"7370",0,1,-1,1,1,-1,1
"7371",-1,1,-1,1,-1,1,-1
"7372",-1,-1,-1,1,-1,0,-1
"7373",0,-1,-1,1,-1,0,-1
"7376",0,1,-1,1,-1,-1,1
"7378",0,0,-1,1,-1,1,1
"7379",0,0,-1,1,-1,0,-1
"7380",0,1,1,-1,-1,1,1
"7381",0,1,-1,1,1,1,1
"7383",0,-1,-1,1,-1,1,1
"7384",0,-1,-1,1,-1,0,-1
"7385",0,-1,-1,1,-1,0,-1
"7386",-1,1,1,1,-1,-1,-1
"7387",1,1,-1,1,-1,0,1
"7388",0,1,-1,1,-1,0,1
"7389",-1,-1,-1,1,-1,-1,-1
"7392",1,1,1,-1,1,0,1
"7395",0,-1,-1,1,-1,0,-1
"7397",0,1,-1,1,1,1,1
"7398",1,-1,-1,-1,-1,-1,1
"7399",0,1,-1,-1,-1,-1,1
"7400",-1,-1,-1,1,-1,0,-1
"7401",0,1,1,1,-1,1,1
"7402",-1,-1,-1,1,-1,0,-1
"7403",0,-1,-1,1,-1,0,1
"7404",0,1,-1,1,-1,1,1
"7405",0,-1,-1,1,-1,0,-1
"7407",1,-1,-1,1,-1,0,-1
"7408",-1,0,-1,1,-1,0,-1
"7409",0,1,-1,1,-1,0,1
"7411",0,-1,-1,1,-1,-1,1
"7414",0,1,-1,1,-1,1,1
"7416",-1,1,-1,-1,-1,0,-1
"7417",0,1,-1,1,-1,1,1
"7418",0,1,-1,1,-1,1,1
"7419",-1,-1,-1,-1,-1,0,-1
"7420",1,-1,-1,1,-1,1,1
"7421",-1,-1,-1,1,-1,0,-1
"7422",0,1,-1,1,-1,0,-1
"7423",-1,-1,-1,-1,-1,0,-1
"7424",-1,-1,-1,0,-1,0,-1
"7426",-1,1,-1,1,-1,0,-1
"7427",0,-1,-1,1,1,-1,1
"7429",-1,-1,-1,1,-1,1,-1
"7430",0,-1,-1,1,-1,-1,1
"7432",-1,-1,-1,1,-1,0,-1
"7433",0,1,-1,1,-1,1,1
"7435",-1,-1,-1,-1,-1,1,-1
"7436",0,1,-1,1,-1,1,-1
"7438",1,-1,-1,-1,1,1,1
"7440",1,1,-1,1,-1,0,1
