"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"10880",0,1,0,0,-1,0,-1,-1,-1
"10883",0,-1,0,1,-1,0,-1,-1,-1
"10885",0,1,1,0,0,0,1,1,1
"10886",-1,-1,0,1,-1,-1,-1,-1,-1
"10889",0,1,-1,1,-1,1,-1,0,1
"10890",-1,0,0,0,-1,0,-1,1,-1
"10891",-1,-1,0,-1,-1,0,-1,-1,-1
"10893",-1,0,1,-1,-1,0,-1,-1,-1
"10894",0,-1,1,1,-1,-1,-1,-1,-1
"10897",-1,-1,0,0,-1,0,-1,-1,-1
"10902",0,1,0,0,-1,-1,0,-1,1
"10903",1,1,1,1,-1,-1,-1,1,1
"10907",0,1,1,1,1,-1,-1,-1,1
"10911",1,1,0,0,-1,0,-1,-1,1
"10915",-1,-1,0,-1,-1,1,0,-1,-1
"10923",-1,-1,1,0,-1,0,-1,1,-1
"10924",0,1,0,1,-1,0,-1,-1,1
"10925",-1,-1,1,-1,-1,0,0,-1,-1
"10926",0,1,1,1,-1,0,0,-1,1
"10928",0,1,0,1,1,0,1,-1,1
"10930",0,1,-1,1,-1,0,1,-1,1
"10933",0,1,1,1,-1,1,1,1,1
"10934",0,1,0,1,-1,-1,0,-1,1
"10935",0,1,1,0,-1,0,-1,1,-1
"10936",-1,0,0,-1,-1,1,-1,-1,-1
"10938",0,0,0,1,-1,-1,-1,-1,1
"10939",1,1,1,1,-1,1,-1,-1,1
"10944",0,1,1,0,-1,-1,0,-1,1
"10950",0,-1,1,1,-1,0,-1,1,-1
"10953",0,1,1,0,-1,1,-1,-1,1
"10955",1,1,-1,1,-1,1,-1,-1,1
"10958",0,-1,1,0,-1,-1,-1,-1,-1
"10960",0,-1,1,-1,-1,-1,1,-1,-1
"10962",-1,0,0,-1,-1,-1,-1,-1,-1
"10968",-1,-1,1,-1,-1,0,-1,-1,-1
"10971",0,1,-1,1,-1,-1,0,-1,1
"10972",-1,-1,0,-1,-1,1,-1,-1,-1
"10973",-1,0,0,-1,-1,0,-1,1,-1
"10975",-1,-1,1,-1,-1,-1,-1,1,-1
"10976",-1,0,1,-1,-1,1,-1,1,-1
"10977",-1,-1,1,-1,-1,-1,-1,-1,-1
"10984",1,1,1,-1,1,-1,-1,1,1
"10992",-1,-1,0,-1,-1,1,-1,1,-1
"10993",0,1,-1,1,-1,0,-1,-1,1
"10999",1,1,0,0,1,-1,-1,-1,1
"11000",0,1,1,0,-1,0,-1,1,1
"11003",0,0,0,-1,-1,-1,0,1,-1
"11005",-1,-1,1,-1,-1,0,0,-1,-1
"11007",1,1,1,1,-1,0,-1,-1,1
"11012",0,1,0,1,-1,-1,-1,-1,1
"11014",-1,0,0,1,-1,-1,-1,-1,-1
"11015",0,-1,1,1,-1,-1,-1,-1,-1
"11016",1,1,1,-1,-1,0,0,-1,1
"11024",1,1,1,1,-1,-1,1,-1,1
"11025",0,1,1,1,-1,0,-1,1,1
"11026",1,1,1,1,1,1,-1,1,1
"11027",0,1,1,1,-1,1,1,-1,1
"11031",0,1,-1,1,-1,0,1,-1,1
"11037",-1,-1,0,-1,-1,1,-1,-1,-1
"11038",-1,-1,1,-1,-1,-1,0,1,-1
"11045",0,-1,0,0,-1,0,-1,-1,1
"11047",-1,-1,1,1,-1,-1,-1,-1,-1
"11052",0,-1,1,1,-1,-1,-1,-1,-1
"11053",-1,-1,1,-1,-1,1,-1,1,-1
