"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"6418",0,1,1,1,-1,0,1,-1,1
"6420",1,1,1,0,-1,-1,1,-1,1
"6421",0,1,1,0,-1,1,1,1,1
"6422",0,1,1,1,-1,-1,0,-1,1
"6423",0,1,0,1,-1,0,-1,1,-1
"6425",0,1,1,1,-1,-1,0,-1,1
"6427",1,1,1,1,-1,1,-1,-1,1
"6429",0,1,1,-1,-1,0,1,-1,1
"6430",0,1,0,1,-1,-1,-1,-1,1
"6431",-1,1,1,1,1,0,-1,-1,1
"6432",0,1,0,1,-1,-1,0,-1,1
"6433",0,1,1,0,-1,1,-1,1,1
"6434",0,1,1,1,-1,1,0,-1,1
"6435",1,1,1,0,-1,-1,1,-1,1
"6437",1,1,1,1,1,1,-1,-1,1
"6438",0,0,1,1,-1,0,-1,1,-1
"6439",1,1,1,1,-1,-1,-1,1,1
"6440",-1,-1,0,0,-1,0,-1,-1,-1
"6441",0,1,0,1,-1,1,-1,-1,1
"6442",0,-1,0,0,-1,-1,-1,-1,-1
"6443",1,1,1,1,-1,1,-1,-1,1
"6444",0,-1,1,0,-1,-1,-1,-1,-1
"6445",0,1,1,1,-1,-1,-1,-1,1
"6447",0,1,1,1,-1,0,1,-1,1
"6448",0,-1,-1,0,-1,-1,1,-1,-1
"6449",0,1,0,0,-1,-1,-1,-1,-1
"6450",-1,0,-1,1,-1,-1,-1,-1,-1
"6451",0,1,0,0,-1,-1,-1,-1,-1
"6457",0,-1,1,0,-1,-1,-1,1,-1
"6458",0,1,1,1,-1,-1,1,-1,1
"6459",0,1,1,1,-1,-1,0,-1,1
"6462",-1,-1,0,0,-1,1,-1,1,-1
"6464",-1,0,-1,0,-1,1,-1,1,-1
"6465",-1,-1,-1,0,-1,-1,-1,-1,-1
"6466",0,-1,1,-1,-1,0,-1,1,1
"6467",1,1,1,1,-1,1,-1,-1,1
"6470",1,1,1,1,-1,0,1,1,1
"6471",-1,-1,1,0,-1,0,0,-1,-1
"6474",-1,1,1,0,-1,-1,-1,1,-1
"6476",0,1,1,1,-1,1,0,1,1
"6477",0,1,1,-1,-1,-1,0,-1,1
"6480",-1,-1,-1,0,-1,-1,-1,1,-1
"6483",1,1,0,0,1,0,-1,-1,1
"6484",0,-1,-1,0,0,0,0,1,-1
"6486",-1,-1,-1,0,-1,-1,0,1,-1
"6487",1,1,0,-1,1,-1,-1,-1,1
"6488",0,1,0,0,-1,0,-1,1,1
"6489",0,-1,1,0,-1,0,1,1,1
"6490",1,1,1,-1,-1,0,0,-1,1
"6491",0,0,-1,0,-1,-1,0,1,-1
"6492",0,1,1,1,-1,1,-1,-1,1
"6493",-1,-1,-1,1,-1,0,0,-1,-1
"6494",1,1,1,1,1,0,-1,-1,1
"6495",1,1,1,0,-1,0,-1,-1,1
"6498",0,1,1,-1,-1,0,0,-1,1
"6499",1,1,-1,1,-1,1,1,1,1
"6500",0,1,1,-1,-1,-1,-1,-1,1
"6501",0,-1,1,-1,-1,1,0,1,1
"6502",-1,0,1,1,-1,-1,-1,-1,-1
"6504",1,1,-1,1,-1,0,-1,-1,1
"6505",-1,-1,-1,0,-1,0,-1,-1,-1
"6506",-1,-1,0,0,-1,0,-1,0,-1
"6507",0,0,-1,1,-1,-1,0,-1,-1
"6508",0,-1,0,0,-1,-1,-1,-1,-1
"6509",-1,-1,-1,0,-1,-1,-1,-1,-1
"6510",-1,-1,-1,0,-1,0,-1,-1,-1
"6514",1,1,1,0,1,1,-1,1,1
"6516",0,1,1,-1,-1,-1,-1,-1,1
"6517",-1,-1,1,0,-1,-1,-1,-1,-1
"6518",-1,0,-1,1,-1,-1,-1,1,-1
"6520",-1,0,0,1,-1,0,-1,1,-1
"6521",1,1,1,1,-1,0,-1,-1,1
"6523",0,1,1,-1,-1,1,-1,-1,1
"6524",0,1,1,0,-1,0,-1,-1,1
"6525",-1,-1,-1,0,-1,1,-1,-1,-1
"6527",0,-1,1,0,-1,-1,-1,-1,-1
"6528",-1,-1,0,1,-1,0,-1,1,-1
"6529",0,1,1,1,-1,-1,0,-1,1
"6530",1,1,0,1,1,-1,1,-1,1
"6531",-1,0,-1,1,-1,0,-1,-1,-1
"6532",0,-1,1,0,-1,0,-1,-1,1
"6534",0,-1,1,-1,-1,1,-1,-1,1
"6536",-1,-1,1,0,-1,-1,-1,-1,-1
"6537",0,1,-1,0,-1,0,-1,1,1
"6538",0,-1,1,0,-1,-1,-1,1,-1
"6541",0,-1,1,0,-1,-1,-1,-1,-1
"6542",-1,-1,-1,0,-1,1,-1,1,-1
"6543",-1,-1,-1,0,-1,0,-1,1,-1
"6544",1,1,1,1,-1,0,1,-1,1
"6545",1,1,-1,1,-1,0,-1,-1,1
"6546",0,-1,0,0,-1,-1,1,-1,-1
"6547",0,0,1,1,-1,0,0,-1,1
"6548",0,-1,0,0,-1,-1,-1,-1,-1
"6551",1,1,1,1,1,0,-1,-1,1
"6552",-1,-1,1,0,-1,0,-1,-1,-1
"6553",0,1,0,0,-1,0,-1,-1,1
"6554",0,1,1,0,-1,1,-1,0,1
"6555",1,1,0,0,-1,0,-1,-1,1
"6557",0,1,1,-1,-1,1,0,-1,1
"6558",0,0,1,1,1,0,-1,-1,1
"6559",0,1,1,1,-1,1,1,-1,1
"6563",0,1,1,1,-1,-1,-1,-1,1
"6564",1,1,1,1,1,1,1,1,1
"6566",1,1,-1,1,1,0,-1,1,1
"6567",0,-1,1,-1,-1,0,-1,1,1
"6568",-1,-1,-1,1,-1,-1,-1,1,-1
"6572",0,1,1,1,-1,0,-1,-1,1
"6574",0,1,1,0,-1,0,1,-1,1
"6576",-1,-1,-1,0,-1,1,-1,-1,-1
"6578",-1,-1,-1,0,-1,-1,-1,-1,-1
"6579",1,1,1,1,-1,1,0,1,1
"6580",-1,-1,-1,0,-1,0,-1,1,-1
"6582",1,1,0,1,-1,-1,-1,-1,1
"6583",0,-1,0,0,-1,0,1,-1,-1
"6585",0,-1,0,1,-1,0,-1,-1,-1
"6588",-1,-1,-1,0,-1,-1,-1,1,-1
"6590",-1,0,-1,1,-1,-1,-1,-1,-1
"6591",0,1,1,1,-1,-1,0,1,1
"6592",1,1,1,-1,-1,0,1,-1,1
"6593",1,1,1,1,-1,1,1,1,1
"6594",0,-1,-1,0,-1,-1,-1,-1,-1
"6595",0,1,1,-1,1,0,-1,-1,1
"6596",0,1,1,1,-1,0,-1,-1,1
"6598",-1,-1,-1,0,-1,-1,-1,-1,-1
"6600",0,1,1,1,1,0,-1,-1,1
"6601",0,1,0,0,1,1,-1,-1,1
"6602",-1,-1,0,0,-1,0,-1,-1,-1
"6603",0,-1,1,0,-1,-1,-1,1,-1
"6604",0,-1,0,0,-1,-1,-1,-1,-1
"6605",1,1,1,-1,1,-1,-1,-1,1
"6606",0,1,1,1,-1,1,1,-1,1
"6607",-1,0,-1,1,-1,0,-1,1,-1
"6608",-1,-1,-1,0,-1,0,-1,1,-1
"6609",0,1,1,1,-1,1,1,-1,1
"6610",1,-1,0,0,-1,-1,-1,-1,-1
"6611",0,1,1,0,-1,0,0,-1,1
"6613",-1,-1,-1,0,-1,-1,-1,1,-1
"6615",1,1,1,-1,-1,0,-1,-1,1
"6616",0,1,0,1,-1,0,-1,-1,1
"6617",0,1,1,1,-1,0,1,1,1
"6618",0,1,1,-1,-1,1,0,1,1
"6619",0,-1,1,0,-1,-1,-1,1,1
"6620",0,-1,1,0,-1,-1,-1,-1,-1
"6621",1,1,1,-1,-1,0,-1,-1,1
"6623",0,1,0,-1,1,-1,-1,-1,1
"6624",-1,0,0,1,-1,0,-1,-1,-1
"6625",-1,1,0,0,-1,-1,-1,1,-1
"6626",1,-1,1,-1,-1,0,0,-1,1
"6627",1,1,1,1,-1,0,-1,-1,1
"6629",1,1,1,1,-1,1,-1,-1,1
"6631",0,0,-1,1,-1,0,0,1,-1
"6632",-1,-1,0,0,-1,-1,0,-1,-1
"6633",0,1,1,1,-1,-1,-1,-1,-1
"6635",1,1,1,1,-1,0,-1,-1,1
"6636",-1,-1,-1,0,-1,0,-1,-1,-1
"6637",1,1,1,1,-1,1,0,-1,1
"6638",1,-1,1,0,-1,1,1,-1,1
"6639",0,1,1,-1,-1,0,1,-1,1
"6641",1,1,1,1,1,-1,-1,1,1
"6645",-1,0,-1,1,-1,0,-1,1,-1
"6646",0,-1,0,0,-1,-1,-1,-1,-1
"6647",-1,-1,1,0,-1,0,-1,-1,-1
"6649",-1,-1,-1,0,-1,0,-1,-1,-1
"6653",1,1,1,1,-1,1,-1,-1,1
"6654",0,1,0,0,-1,0,-1,-1,1
"6656",1,1,0,1,-1,0,-1,-1,1
"6657",-1,-1,0,0,-1,-1,-1,-1,-1
"6658",0,1,0,1,-1,0,1,1,1
"6659",0,0,-1,0,-1,0,1,1,-1
"6661",0,1,1,1,-1,0,1,-1,1
"6663",1,1,1,1,-1,-1,-1,-1,1
"6664",0,1,1,1,-1,-1,1,1,1
"6666",0,1,1,0,-1,0,-1,1,1
"6672",0,-1,0,1,-1,0,-1,-1,1
"6673",0,1,1,1,-1,0,0,-1,1
"6674",1,1,-1,1,-1,0,-1,-1,1
"6676",1,1,1,1,-1,1,1,-1,1
"6678",-1,-1,-1,1,-1,0,1,1,-1
"6682",-1,-1,-1,0,-1,0,-1,-1,-1
"6684",0,-1,0,0,-1,-1,-1,1,-1
"6685",0,1,1,1,-1,1,1,1,1
"6687",-1,0,-1,0,-1,0,-1,1,-1
"6688",0,1,1,0,-1,1,-1,-1,1
"6689",0,1,0,1,-1,0,-1,-1,1
"6690",0,1,1,0,1,-1,-1,-1,1
"6691",-1,0,-1,1,-1,1,1,1,-1
"6692",0,-1,1,0,-1,0,-1,1,1
"6694",-1,-1,1,0,-1,-1,-1,1,-1
"6696",1,1,1,0,1,-1,-1,-1,1
"6697",1,1,1,1,1,1,-1,-1,1
"6698",-1,-1,-1,0,-1,0,-1,-1,-1
"6700",1,1,1,1,1,-1,1,-1,1
"6702",0,1,1,1,-1,-1,0,-1,1
"6705",-1,0,0,0,-1,-1,-1,-1,-1
"6706",1,1,0,1,-1,0,-1,1,1
"6708",0,1,0,1,-1,1,-1,-1,1
"6709",-1,0,-1,0,-1,-1,-1,1,-1
"6715",0,1,0,0,-1,-1,-1,-1,-1
"6716",-1,-1,0,0,-1,-1,-1,1,-1
"6717",1,1,1,0,0,0,1,-1,1
"6718",0,1,0,0,0,-1,-1,-1,-1
"6720",0,1,1,1,0,0,0,-1,1
"6722",1,1,1,1,-1,1,-1,-1,1
"6723",1,1,1,1,1,1,0,-1,1
"6726",0,1,-1,1,-1,1,1,-1,1
"6729",0,1,0,0,-1,-1,-1,-1,-1
"6730",1,1,1,0,1,0,1,1,1
"6731",0,1,1,1,-1,0,0,-1,1
"6732",-1,-1,-1,0,-1,-1,-1,-1,-1
"6734",0,1,0,0,1,-1,-1,-1,1
"6736",1,1,1,1,-1,-1,-1,-1,1
"6737",0,1,1,0,-1,-1,1,-1,1
"6739",0,1,1,1,1,0,-1,-1,1
"6741",0,0,1,1,-1,-1,-1,-1,1
"6742",-1,1,0,0,-1,-1,-1,1,-1
"6743",-1,-1,0,0,-1,0,-1,1,-1
"6745",0,1,1,1,-1,0,0,1,1
"6746",0,1,-1,0,-1,-1,-1,-1,-1
"6747",0,-1,-1,1,-1,-1,1,-1,-1
"6748",-1,0,0,0,-1,0,-1,-1,-1
"6749",0,1,1,1,-1,1,1,-1,1
"6750",0,-1,-1,0,-1,-1,-1,1,-1
"6752",0,1,-1,0,-1,0,-1,1,1
"6753",0,1,-1,0,-1,1,-1,1,1
"6754",0,1,0,1,-1,1,-1,-1,-1
"6757",0,-1,0,1,-1,0,-1,-1,-1
"6759",-1,0,-1,0,-1,1,-1,-1,-1
"6760",0,1,1,0,-1,0,1,-1,1
"6761",0,1,1,0,-1,-1,-1,-1,-1
"6762",0,-1,0,0,-1,-1,-1,1,1
"6763",0,-1,0,0,-1,-1,0,-1,-1
"6764",1,-1,-1,0,-1,-1,-1,1,-1
"6765",-1,-1,-1,0,-1,-1,0,1,-1
"6766",0,1,0,0,-1,1,-1,-1,-1
"6767",0,1,0,0,-1,-1,-1,1,1
"6768",0,1,1,0,1,-1,-1,-1,1
"6769",0,1,0,1,-1,1,-1,-1,1
"6770",0,0,-1,0,-1,0,0,-1,-1
"6771",1,1,-1,1,-1,0,-1,-1,1
"6772",0,1,1,1,-1,-1,-1,-1,1
"6775",-1,-1,-1,0,-1,-1,-1,1,-1
"6776",-1,0,-1,0,0,0,-1,-1,-1
"6777",1,1,1,1,-1,1,-1,-1,1
"6778",0,1,1,1,-1,1,1,-1,1
"6779",0,1,1,1,-1,1,0,1,1
"6780",0,1,1,0,1,0,1,-1,1
"6783",-1,-1,0,0,-1,-1,-1,1,-1
"6784",0,1,1,0,1,0,-1,-1,1
"6785",-1,0,-1,0,-1,0,-1,1,-1
"6786",0,0,1,1,-1,0,1,-1,1
"6787",0,1,0,1,-1,-1,-1,-1,1
"6789",0,1,1,0,1,0,-1,-1,1
"6790",0,1,1,0,-1,0,1,1,1
"6792",0,0,1,0,-1,-1,-1,-1,-1
"6794",0,-1,1,0,0,-1,-1,1,1
"6795",-1,-1,-1,1,-1,0,-1,1,-1
"6798",0,-1,0,-1,-1,0,0,-1,-1
"6799",0,-1,1,0,-1,-1,-1,1,1
"6800",0,1,1,-1,-1,-1,-1,1,-1
"6802",1,1,1,1,-1,0,1,-1,1
"6803",0,1,1,0,-1,-1,0,1,1
"6804",1,0,1,1,1,1,1,-1,1
"6805",1,1,1,1,-1,0,1,-1,1
"6806",0,-1,0,-1,-1,0,-1,-1,-1
"6807",-1,0,-1,1,-1,0,-1,-1,-1
"6808",1,1,1,1,-1,1,1,-1,1
"6810",0,-1,0,1,-1,1,-1,-1,1
"6811",0,1,1,0,-1,0,1,-1,1
"6814",0,1,1,1,-1,0,0,-1,1
"6816",1,-1,1,-1,-1,0,-1,-1,-1
"6818",-1,-1,1,1,-1,-1,-1,1,-1
"6819",0,1,-1,1,-1,0,-1,-1,1
"6821",-1,-1,-1,0,-1,0,-1,-1,-1
"6822",-1,-1,-1,1,-1,-1,0,-1,-1
"6823",0,1,1,1,-1,0,-1,-1,1
"6824",0,-1,0,0,-1,-1,-1,1,-1
"6825",0,1,0,0,-1,0,-1,1,-1
"6826",1,1,1,0,-1,0,-1,-1,1
"6827",0,-1,0,0,-1,-1,-1,1,1
"6828",0,1,1,0,1,0,-1,1,1
"6829",0,1,1,0,-1,0,1,-1,1
"6830",1,1,1,1,-1,1,0,-1,1
"6831",0,1,1,1,-1,0,-1,1,1
"6832",0,0,-1,1,-1,0,0,1,-1
"6834",0,1,0,0,-1,-1,-1,-1,1
"6837",-1,-1,1,-1,-1,-1,0,1,-1
"6838",-1,-1,0,-1,-1,-1,-1,1,-1
"6839",1,1,1,1,-1,1,1,-1,1
"6840",1,1,1,0,1,0,-1,-1,1
"6841",-1,0,-1,1,-1,-1,-1,-1,-1
"6843",1,1,1,1,1,1,-1,-1,1
"6844",1,1,1,1,-1,0,-1,-1,1
"6847",0,1,1,0,-1,1,-1,0,1
"6849",0,1,1,1,-1,-1,1,-1,1
"6851",-1,1,1,1,-1,1,-1,-1,1
"6852",-1,-1,0,-1,-1,-1,-1,1,-1
"6853",0,1,1,1,-1,1,-1,-1,1
"6854",1,1,1,1,-1,1,-1,-1,1
"6855",0,1,1,0,-1,0,1,-1,1
"6858",-1,-1,-1,0,-1,-1,-1,-1,-1
"6859",1,1,1,1,-1,0,-1,1,1
"6860",0,1,1,1,-1,-1,-1,-1,1
"6861",-1,0,0,1,-1,0,-1,-1,-1
"6864",0,1,0,0,-1,-1,-1,-1,-1
"6866",0,1,1,1,-1,0,-1,-1,1
"6867",0,-1,1,0,-1,-1,-1,1,-1
"6868",0,1,0,1,-1,0,-1,-1,1
"6869",0,-1,0,0,-1,-1,-1,-1,1
"6870",-1,-1,0,0,-1,0,-1,-1,-1
"6871",1,1,-1,1,-1,1,-1,-1,1
"6875",-1,-1,-1,0,-1,-1,0,-1,-1
"6876",0,1,0,0,-1,0,-1,-1,-1
"6879",-1,1,-1,0,-1,-1,0,1,-1
"6880",0,-1,0,0,-1,0,0,-1,-1
"6881",1,1,1,1,-1,1,-1,-1,1
"6882",0,1,1,1,-1,0,-1,-1,1
"6884",0,1,0,0,-1,-1,-1,1,-1
"6887",-1,-1,0,0,-1,-1,-1,1,-1
"6889",-1,-1,-1,0,-1,0,-1,-1,-1
"6892",-1,-1,-1,0,-1,-1,-1,1,-1
"6893",0,0,1,0,-1,0,-1,1,-1
"6894",0,1,1,-1,-1,-1,-1,-1,1
"6896",0,1,1,-1,-1,-1,-1,-1,1
"6897",0,1,1,-1,1,1,1,1,1
"6900",1,1,-1,1,-1,-1,-1,1,1
"6901",0,0,-1,1,-1,0,0,1,-1
"6903",0,1,0,0,-1,-1,-1,-1,-1
"6906",0,1,0,1,-1,0,-1,-1,-1
"6908",0,1,1,0,-1,1,-1,-1,1
"6909",0,1,0,1,-1,1,-1,-1,1
"6910",1,1,1,1,-1,-1,-1,-1,1
"6911",0,1,1,-1,-1,1,-1,-1,1
"6912",1,1,1,1,-1,-1,-1,1,1
"6913",-1,0,-1,0,-1,1,-1,1,-1
"6915",1,1,1,1,-1,0,1,-1,1
"6916",0,1,1,1,-1,0,0,-1,1
"6918",0,1,0,-1,-1,0,-1,-1,1
"6919",-1,0,-1,1,-1,-1,-1,1,-1
"6921",0,1,-1,-1,-1,0,0,1,1
"6924",1,1,1,1,-1,0,1,-1,1
"6926",1,1,0,-1,-1,-1,1,-1,1
"6927",0,1,1,-1,-1,-1,-1,-1,1
"6928",0,1,1,-1,-1,0,0,-1,1
"6929",-1,-1,1,0,-1,1,-1,-1,-1
"6930",1,1,1,1,1,0,-1,-1,1
"6933",-1,-1,0,0,0,0,-1,-1,-1
"6935",-1,-1,-1,0,-1,-1,0,1,-1
"6936",1,-1,1,1,-1,1,-1,0,1
"6937",-1,0,0,0,-1,-1,-1,-1,-1
"6938",-1,-1,-1,0,-1,-1,-1,1,-1
"6941",-1,-1,0,0,-1,-1,0,1,-1
"6944",-1,0,-1,1,-1,-1,-1,-1,-1
"6945",1,1,1,1,1,1,-1,1,1
"6946",0,-1,0,0,-1,-1,-1,1,-1
"6947",1,1,-1,1,-1,0,0,1,1
"6948",0,1,1,0,-1,1,1,-1,1
"6949",1,1,1,0,-1,1,-1,-1,1
"6950",-1,0,-1,0,-1,-1,-1,-1,-1
"6951",-1,-1,-1,0,-1,1,0,1,-1
"6952",0,1,-1,1,-1,0,1,1,1
"6953",0,1,0,0,-1,1,-1,-1,-1
"6957",0,1,-1,1,-1,0,1,-1,1
"6959",1,0,1,1,-1,1,-1,1,1
"6960",1,1,1,-1,-1,0,0,-1,1
"6963",0,1,1,1,-1,0,-1,-1,1
"6964",0,1,1,1,-1,-1,-1,-1,1
"6965",1,1,1,1,1,0,-1,-1,1
"6966",-1,-1,1,0,-1,0,0,-1,-1
"6967",1,1,1,0,-1,0,-1,-1,1
"6970",0,1,1,0,-1,-1,1,-1,1
"6971",0,1,1,1,-1,0,1,-1,1
"6972",0,1,1,1,-1,-1,-1,-1,1
"6973",-1,-1,1,0,-1,0,-1,-1,-1
"6975",0,1,0,0,-1,0,-1,-1,-1
"6977",0,1,1,0,-1,0,-1,1,1
"6978",-1,0,-1,0,-1,0,0,1,-1
"6979",-1,-1,-1,0,-1,0,-1,1,-1
"6980",0,1,1,-1,-1,0,0,1,1
"6981",0,1,1,-1,-1,0,1,-1,1
"6983",0,1,0,0,-1,-1,-1,1,-1
"6987",1,1,1,1,-1,1,-1,0,1
"6988",0,-1,1,0,-1,0,-1,1,-1
"6991",0,0,1,1,-1,-1,-1,-1,1
"6992",1,1,1,1,-1,1,1,1,1
"6993",0,1,0,0,-1,-1,-1,-1,-1
"6994",1,1,1,1,1,0,-1,1,1
"6995",0,1,1,1,1,1,-1,1,1
"6997",-1,0,-1,0,-1,0,0,1,-1
"6999",0,1,0,1,-1,1,-1,-1,1
"7001",1,1,1,1,1,1,-1,1,1
"7003",0,1,0,0,1,-1,-1,-1,1
"7004",1,1,1,0,-1,0,-1,-1,1
"7005",0,1,1,-1,-1,-1,-1,-1,1
"7006",-1,-1,-1,0,-1,0,-1,-1,-1
"7007",0,1,1,0,-1,1,-1,1,1
"7008",1,1,1,1,1,1,-1,-1,1
"7009",1,1,1,-1,1,0,-1,-1,1
"7010",0,-1,1,0,0,1,-1,0,-1
"7011",0,-1,0,0,-1,0,0,-1,-1
"7013",0,1,1,-1,-1,0,-1,-1,1
"7014",-1,-1,-1,0,-1,0,-1,1,-1
"7016",0,1,1,1,-1,-1,0,-1,1
"7017",-1,-1,0,0,-1,-1,-1,1,-1
"7018",0,-1,1,0,-1,0,-1,1,1
"7019",0,1,0,1,-1,0,-1,-1,1
"7021",0,-1,0,0,-1,-1,-1,1,-1
"7022",-1,-1,0,0,0,1,-1,-1,-1
"7023",1,1,1,-1,-1,0,-1,1,1
"7024",0,-1,0,0,-1,-1,-1,-1,-1
"7025",-1,-1,-1,0,-1,1,-1,-1,-1
"7026",-1,0,-1,0,-1,0,-1,1,-1
"7028",-1,1,-1,0,-1,-1,-1,1,-1
"7029",1,1,-1,-1,-1,0,-1,-1,1
"7030",-1,-1,0,0,-1,0,-1,-1,-1
"7032",-1,1,0,0,-1,-1,-1,-1,-1
"7034",0,1,1,-1,-1,0,-1,1,1
"7037",-1,-1,0,0,-1,-1,-1,-1,-1
"7039",-1,-1,-1,0,-1,0,-1,-1,-1
"7040",-1,-1,-1,-1,-1,0,-1,-1,-1
"7043",0,1,0,0,-1,0,-1,-1,1
"7046",0,-1,1,-1,-1,0,-1,-1,-1
"7047",1,1,1,-1,1,0,1,-1,1
"7048",0,-1,1,1,-1,1,-1,1,-1
"7049",0,-1,0,1,-1,0,-1,-1,1
"7050",1,1,1,-1,-1,0,-1,1,1
"7051",0,1,1,0,-1,-1,0,-1,1
"7053",1,1,1,-1,-1,1,1,-1,1
"7054",0,0,0,-1,-1,1,-1,-1,-1
"7056",1,1,1,1,-1,1,-1,-1,1
"7057",0,1,1,-1,-1,1,-1,-1,1
"7058",0,-1,0,1,-1,-1,-1,-1,-1
"7059",-1,0,-1,0,-1,0,-1,1,-1
"7060",0,-1,0,-1,-1,-1,-1,-1,-1
"7061",0,-1,0,1,-1,-1,-1,1,-1
"7062",0,1,1,0,-1,-1,-1,-1,1
"7063",0,1,1,1,-1,0,0,-1,1
"7064",1,1,1,-1,1,0,-1,-1,1
"7065",-1,0,-1,1,-1,0,0,-1,-1
"7066",0,0,0,0,-1,-1,-1,1,-1
"7067",1,1,0,1,-1,1,1,-1,1
"7068",1,1,0,1,-1,-1,1,1,1
"7069",1,1,0,1,1,-1,-1,-1,1
"7070",0,1,1,1,-1,1,1,-1,1
"7071",1,-1,1,0,1,1,-1,-1,1
"7072",0,1,-1,1,1,1,-1,-1,1
"7074",0,1,1,-1,-1,0,0,-1,1
"7075",0,0,0,0,-1,-1,-1,-1,-1
"7076",0,1,1,1,-1,-1,1,1,1
"7077",1,-1,-1,-1,-1,1,-1,-1,1
"7080",1,1,1,-1,1,0,-1,-1,1
"7081",0,1,0,1,-1,0,1,-1,1
"7082",0,0,0,1,-1,-1,-1,-1,-1
"7083",-1,0,0,1,-1,0,-1,1,-1
"7085",0,1,0,1,-1,-1,-1,-1,-1
"7086",-1,0,-1,0,-1,0,0,1,-1
"7087",1,1,-1,0,-1,-1,-1,1,1
"7088",-1,-1,1,-1,-1,-1,-1,-1,-1
"7089",1,1,1,1,-1,1,-1,-1,1
"7090",0,0,-1,1,-1,-1,-1,-1,-1
"7092",0,1,0,0,-1,0,-1,-1,1
"7093",1,1,1,0,-1,0,1,-1,1
"7094",-1,0,0,1,-1,-1,-1,1,-1
"7095",0,1,1,0,0,0,-1,-1,1
"7096",0,1,1,1,-1,0,1,1,1
"7097",-1,-1,0,1,-1,-1,-1,-1,-1
"7099",-1,-1,-1,0,-1,0,-1,-1,-1
"7100",0,1,1,1,-1,0,0,-1,1
"7101",0,1,1,1,-1,0,0,-1,1
"7102",1,1,1,-1,1,1,1,-1,1
"7103",0,1,-1,1,-1,1,-1,1,1
"7104",0,1,0,0,-1,0,-1,-1,-1
"7106",1,1,1,1,-1,1,1,-1,1
"7107",0,-1,1,-1,-1,0,-1,1,1
"7108",1,1,1,1,-1,-1,-1,1,1
"7111",1,1,1,-1,1,0,-1,-1,1
"7114",1,1,1,1,-1,0,1,-1,1
"7115",1,1,1,-1,-1,0,1,1,1
"7116",1,1,1,1,-1,1,-1,-1,1
"7118",1,1,-1,0,1,0,-1,1,1
"7119",-1,1,0,0,-1,-1,-1,-1,-1
"7120",0,1,-1,-1,-1,1,-1,1,1
"7123",-1,0,1,0,-1,-1,-1,-1,-1
"7124",0,1,1,-1,-1,1,1,-1,1
"7126",0,-1,0,0,-1,-1,-1,1,-1
"7127",0,-1,-1,1,-1,1,-1,-1,1
"7129",1,1,1,1,-1,-1,1,-1,1
"7130",0,1,1,-1,-1,1,1,-1,1
"7132",0,1,0,0,-1,-1,-1,1,-1
"7133",-1,-1,-1,0,-1,-1,0,1,-1
"7134",0,1,1,0,-1,-1,-1,-1,-1
"7135",0,1,-1,0,1,0,1,1,1
"7136",1,1,1,-1,-1,0,0,-1,1
"7137",-1,-1,-1,0,-1,-1,-1,-1,-1
"7138",1,1,1,1,-1,0,0,-1,1
"7140",0,1,1,0,-1,1,-1,1,1
"7141",0,1,1,-1,-1,1,1,-1,1
"7142",1,1,-1,-1,1,0,-1,1,1
"7143",0,-1,-1,0,-1,0,0,1,-1
"7145",0,1,0,0,-1,-1,-1,1,1
"7146",1,1,1,1,1,0,-1,-1,1
"7147",-1,-1,-1,0,-1,0,-1,-1,-1
"7148",-1,-1,-1,0,-1,0,-1,-1,-1
"7150",0,-1,1,0,-1,-1,-1,-1,-1
"7151",0,1,1,0,-1,1,1,1,1
"7152",1,1,1,1,-1,1,-1,-1,1
"7153",0,-1,1,0,-1,-1,0,-1,1
"7154",-1,0,-1,1,-1,-1,-1,-1,-1
"7155",0,1,-1,0,-1,0,-1,1,1
"7156",-1,-1,-1,0,-1,0,-1,1,-1
"7158",0,1,1,0,-1,-1,-1,-1,-1
"7159",0,1,1,1,-1,0,1,-1,1
"7160",-1,-1,0,0,-1,-1,0,1,-1
"7161",-1,-1,0,0,-1,-1,0,-1,-1
"7162",1,1,0,-1,-1,-1,-1,-1,1
"7163",-1,1,-1,1,0,-1,-1,1,-1
"7164",-1,-1,0,0,-1,-1,0,1,-1
"7165",0,-1,-1,0,-1,-1,1,1,-1
"7166",1,-1,1,1,1,0,-1,-1,1
"7168",0,1,1,-1,1,-1,-1,-1,1
"7169",0,1,0,1,-1,-1,0,-1,1
"7170",1,1,1,1,-1,0,-1,-1,1
"7172",0,-1,1,0,-1,-1,-1,1,-1
"7173",0,-1,0,1,-1,-1,-1,-1,-1
"7174",0,1,1,1,1,1,-1,-1,1
"7175",1,1,1,0,-1,0,-1,-1,1
"7177",0,1,1,-1,-1,0,1,-1,1
"7180",1,1,1,0,1,0,-1,-1,1
"7182",1,1,1,0,-1,1,-1,-1,1
"7183",0,0,1,0,-1,-1,-1,1,-1
"7185",0,1,0,-1,-1,-1,-1,-1,1
"7187",0,1,1,1,-1,0,0,0,1
"7188",1,1,0,1,-1,-1,1,-1,1
"7189",0,1,-1,0,-1,-1,-1,1,1
"7191",-1,0,1,1,-1,-1,-1,1,-1
"7192",0,1,1,-1,-1,0,0,-1,1
"7193",0,-1,0,0,-1,-1,-1,1,-1
"7194",1,1,1,0,-1,0,1,-1,1
